author,comment,likes,published_at,comment_id
@Burgermonster,Its NOT a grey area Marc! Please grow a spine.,269,2024-10-03T16:26:03Z,UgyeY2aYQikcJ76F9M94AaABAg
@jesusisalive3227,The rats are jumping ship!,534,2024-11-19T09:08:48Z,UgyGPmUo1oSYtLU1BIB4AaABAg
@andielliott7721,I want these people to return OUR MONEY!,488,2024-11-19T03:51:06Z,Ugzwp4Paq7wGaOjmc8Z4AaABAg
@gimpygardner3377,The reporter told us that the Order is one sentence. He even held up the piece of paper. But he NEVER read us the ONE SENTENCE. Journalism is dead.,919,2024-11-19T03:41:39Z,UgyAZWHG9uolPLvKZ2J4AaABAg
@Jaybru121,Why cant the news actually be like the comment section?  Theyre so out of touch.,387,2024-11-19T03:39:45Z,UgzJ-Med_5VKrYHWtK94AaABAg
@cmbmusicproductions1870,They are closing up shop. The court circus is ending.,356,2024-11-19T03:00:16Z,UgwsN0-CBaG6Q8b3HY94AaABAg
@silentvoiceinthedark5665,When is she going on trail for embezzlement and perjury?,218,2024-11-19T02:46:41Z,UgzY919-Bt9gFD2wPaN4AaABAg
@janethelfrich3869,Disbarred and locked up,194,2024-11-19T02:32:29Z,UgyLPMSUDr0Le2LRI4R4AaABAg
@DRays813,Fulton county DAs office is full of clowns. You get what you vote for!,570,2024-11-19T02:21:56Z,UgyyDRIKPxYHvWaknCh4AaABAg
@jdmb03,Willis sleeping with a fellow lawyer on the case and both lied about the relationship under oath. The case should be moved to a different DA or be thrown out.,349,2024-11-19T02:06:57Z,UgyiG_Q4JF20oPRNffh4AaABAg
@dougsimmon7460,How can any politician think they are not being watched 24  7 ?,170,2024-11-19T01:59:18Z,Ugz3cAAl54FN4UQ5Z-R4AaABAg
@Del-Scent,"I cant wait until Trumps justice department opens an investigation into Fani paying Nathan all that cash and then getting kickbacks in the way of extravagant trips, dinners, gifts, and the like. Lookout, Fani. Tables are turned now.",236,2024-11-19T01:55:00Z,UgxEqbsw2Z6ABuNItcx4AaABAg
@CHAOS222-e2z,Corruption at the highest level,189,2024-11-19T01:49:04Z,Ugy16HVgI0-AaOrlMNJ4AaABAg
@The442nd,Fani has to account for every red penny of the 36.6 million of taxpayer monies she spent going after The Donald,218,2024-11-19T01:42:06Z,UgzH8DSBOhbjmW4g6Wp4AaABAg
@ProJoe-xb5ie,You people Fulton County obviously deserve Fanny Willis sent you reelected her,241,2024-11-19T01:39:04Z,UgxQXwJCV1lcCG8TZdd4AaABAg
@brendaturbeville1911,She broke the law. Lock her up,170,2024-11-19T00:26:28Z,UgzBCZzUMT_sn8tRRS94AaABAg
@emsleywyatt3400,Dont vote for anyone who knows more felons than you do.,154,2020-09-04T17:03:53Z,Ugy4eyM9ZGNM1DeO84V4AaABAg
@TA-lt1ph,The wolf is at the door and Trump invited him to tea.,269,2020-09-04T16:42:25Z,UgzP4WXaqU2XHP9gAUN4AaABAg
@GG-yy4yx,This lady is so delusional and misinformed its sad. Shes embarrassing.,244,2024-11-04T18:15:11Z,UgxRHlw3KCHJN-DLQ_x4AaABAg
@modijack,Why is she still on this show?,191,2024-11-04T17:47:32Z,UgzLmHtxZuf1BzYngBd4AaABAg
@dougwarren5471,Im sick of ppl saying  I dont want to sound like a republican saying it was stolen  it absolutely needs a look into!! The American people deserve honesty.,190,2024-11-13T22:49:41Z,UgzfHkB1MKH8b_GvP7h4AaABAg
@lpr5337,Lets not fool ourselves. Elon Musk bought the Republican Party!,204,2024-11-13T07:31:45Z,UgyrWqCWleQNG2-lpl14AaABAg
@liztubs3838,AS citizens we have the right to request a recount and to investigate a Forensic Audit on the machines,164,2024-11-13T03:35:43Z,UgxaQtjVUlXr7V5WPDp4AaABAg
@rebeccaharrishunt1181,HOW in Gods Name can Trump even pass a security check????,364,2024-11-13T03:00:59Z,UgwPYxcbZJadwB8HSk54AaABAg
@josephinelaboucane3359,Denying the possibility of cheating is bullshit!!,256,2024-11-13T02:28:26Z,UgxHnZjAPnf9BNF7lc14AaABAg
@suzetteport2846,We have the dumbest country in the world!!,157,2024-11-13T01:56:39Z,UgyFSxT3WVgv_8wi_8B4AaABAg
@catherinephonevalencia2937,"I agree with Anthony Davis completely. This election was meddled with. elon musk surely used his technology and his billions  to fiddle. Damn, he was the entire string section!",213,2024-11-13T01:53:39Z,Ugx4rd-zSP67Lf1NUtN4AaABAg
@luguy8347,"Id rather be proven wrong, than just roll with it. Recount.",436,2024-11-13T01:47:14Z,UgyvFiWYGkjQCurzweh4AaABAg
@nadinemagrath5787,Elon musk interference is a genuine thing ! Investigation is needed were is the FBI?,391,2024-11-13T00:59:15Z,UgwNMPsDf7TFl6Ng22p4AaABAg
@shad0wCh8ser,"Nah, call a spade, a spade. Ask why Musk why he called the election 4 hrs before everyone else got to know. Questionable activity.",387,2024-11-13T00:43:25Z,Ugz3t0zWhj9zeTcRmeB4AaABAg
@lornajohnson843,Voter suppression worked too!!,165,2024-11-13T00:43:25Z,UgxaOUd7Qa4T_le58i94AaABAg
@rogerramjet7567,Hes describing democrats to a tee!!,591,2024-11-14T13:01:50Z,Ugyl-x3FUhIAV5dwgsN4AaABAg
@BennilocoLoves,A real judge! How refreshing! VOTE! ,193,2024-10-24T08:49:38Z,UgwnDV5o2cIyF-N4V054AaABAg
@reeree6682,This Judge deserves a national medal of honor! He is wonderful!!!!,915,2024-10-21T22:05:22Z,UgzF-G4EH2lXsge5jPF4AaABAg
@fabulessfloors5183,Thank you. THIS is what I expect from the judicial system. Thank you!!! Great job!,1623,2024-10-21T04:29:31Z,UgzcUMHJWyiuCXRHVJN4AaABAg
@Meshell246,Shocking that someone is actually being held accountable.. Imagine..,478,2024-10-14T14:31:07Z,Ugy2UTlXYixbaxrUCTZ4AaABAg
@chandacoventry,"Wow. How about that, a judge that actually upholds the constitution. What a breath of fresh air. Well done sir.",1549,2024-10-12T05:47:04Z,UgzggI43xOKgIfv_JaN4AaABAg
@susansanders3231,A judge with real integrity who respects the Constitution he is sworn to uphold!!!,245,2024-10-10T01:17:21Z,UgzE4t0FeIqgkUTxpSR4AaABAg
@davidcraven2870,I had to watch this multiple times the sound of silence is impeccable and I want to see a lot more get their due justice!,178,2024-10-08T06:34:56Z,UgxEwXIVBwOJ6jrIhPR4AaABAg
@Rheaushi,The way he described this is poetic justice!,314,2024-10-07T18:02:04Z,UgzmxmNjWTnfvKfWzoF4AaABAg
@patriciadimitriou8734,So good to see the judge hold her accountable!!,235,2024-10-06T23:06:52Z,UgwOct1n4Gp6tkjMw7h4AaABAg
@leanneb9529,This judge should be on the Supreme Court....,328,2024-10-06T15:03:41Z,UgzZaYI_iGu2ph5Bk4h4AaABAg
@setamanaha4704,HUGE RESPECT FOR THIS JUDGE.  We need more like him sitting on the bench.,632,2024-10-06T04:12:15Z,Ugyo7g_1OwUM3-S1fCl4AaABAg
@deborahmazza8123,A judge with guts. I think Im in love.,264,2024-10-05T23:31:26Z,UgynAPxAZxV0kXBDuql4AaABAg
@laurieweinberg353,"This is one articulate judge, who doesnt mince words.  THANK YOU ",240,2024-10-05T19:52:18Z,UgyGF0vRv81XjZIl_6B4AaABAg
@yogeedough56,"Now, this is what a real judge looks like. He objectively called it like he sees it. Take note, SCOTUS!",750,2024-10-05T14:22:35Z,UgxJ_YfVpSfEtXb7yqZ4AaABAg
@nancyburke3062,This judge restores my faith in the justice system. Bless you for doing your job.,2195,2024-10-05T11:08:13Z,Ugwvz-OdrYCsS2TQr9V4AaABAg
@Robert-l4c7l,EVERY SINGLE JUDGE should be this LOGICAL,189,2024-10-05T00:24:02Z,Ugxr5S3Zu7i41KEfu214AaABAg
@richardhutchison3123,I watched the full video of this yesterday on YouTube!  She got sentenced to NINE years in prison by this Judge!,263,2024-10-04T22:39:34Z,UgxHX3f5CKUZCea4bWJ4AaABAg
@keston1974,Love it. These despicable people should be held accountable,158,2024-10-04T22:11:19Z,UgzxKiKF6DfHCfRkcZR4AaABAg
@paintedcherokee,It is refreshing to hear the judge speak candidly in admonishing her.,726,2024-10-04T21:39:57Z,Ugz8WvH1dlpt7UFkv0R4AaABAg
@lynnm9961,She forfeited her freedom when she tried to take the American peoples freedoms away. Shes where she belongs. Love this judge!,673,2024-10-04T19:32:40Z,UgwWGCvA1yHLyBoLHfZ4AaABAg
@kimbo8778,"Shes dishonest, entitled, smug, and unhinged. She deserves every minute of her 9year sentence!!! Shes a traitor and a disgrace!",724,2024-10-04T18:37:38Z,UgwZZJxpbFZa4_FWTxF4AaABAg
@eraneaton7383,Remove Thomas from the surprime Court and hire this judge.  This is HONESTY.,301,2024-10-04T18:06:24Z,UgweEXPxPHBBAlGUm6d4AaABAg
@GrupoPatronTV,We need to hear this 10000 times over the next 12 months! PLEASE?,870,2024-10-04T16:32:26Z,UgydxNpBxfDI2C9TKC14AaABAg
@dixietenbroeck8425,A totally refreshing voice of reason  at last!,871,2024-10-04T15:04:56Z,UgzvQNh5VuqRub-VLHh4AaABAg
@debbiep99,Can this judge oversee the Trump trials?,875,2024-10-04T13:24:32Z,UgwOUB_sZgOEg0tUab54AaABAg
@stormangelus6638,Yes! They need to be held accountable  punished accordingly!,296,2024-10-04T13:19:40Z,Ugy_bXYdSGnhDkyQ3ip4AaABAg
@randytracy1742,The judge did a good job summarizing the case against the clerk before sentencing her to 9 years in prison! Well done!  ,957,2024-10-04T12:40:13Z,UgzIzHzHANuOVtl65Dd4AaABAg
@mr.pringle8466,Oh THIS IS WHAT a judge with integrity looks like..,720,2024-10-04T12:05:03Z,Ugy_O883we_3-Bv-pk54AaABAg
@julieholien3681,Thank you sir. Justice and accountability is important.,361,2024-10-04T11:38:06Z,Ugy5ZKyK4kvqqC3PuBd4AaABAg
@tg-ik5pf,Great Job Judge! Justice Needed.,1011,2024-10-04T10:18:45Z,UgxZ_OahYu8kaeqMml14AaABAg
@nicole8469,"Finally someone being held accountable, she got 9 years behind bars.",496,2024-10-04T08:43:49Z,Ugwfzh5pGEGxRlqEYQF4AaABAg
@gabrieltrejo2533,Finally!!! Some much needed justice ,518,2024-10-04T06:25:37Z,UgzgrxNcIBbGrHtzcmt4AaABAg
@patriciamcintosh6569,"So very eloquently stated! May GOD Continue to Bless this judge Abundantly, Always for his good service ",453,2024-10-04T05:00:03Z,UgykZOlU6Tp5jhRfh2d4AaABAg
@dennisroarty6657,They all should be sentenced like this. She has no remorse.,356,2024-10-04T03:26:48Z,UgziH0V0mv071sLbZal4AaABAg
@ericaamato5010,Wow. Amazing judge. We need more judges like him. Integrity and honesty,235,2024-10-04T02:52:58Z,UgyxIpxXreWV0ACdWyB4AaABAg
@samakrosario5546,A real judge laying down the LAW!!!!,234,2024-10-04T02:50:28Z,UgxnY7yt10BZGXvaP394AaABAg
@jamesmancini1506,A judge that beleives in the constitution that he swore to uphold. Thank you Your Honor. Most of us appreciate your commitment.,836,2024-10-04T02:49:42Z,Ugz99f4oazUld4agan94AaABAg
@sandyleewhite,Judge Barrett is an American HERO!  This is a Judge who belongs on the Supreme Court of the United States Thank You Judge ,436,2024-10-04T02:30:50Z,UgxTYA_NnXm7b70PMOJ4AaABAg
@MandyZ1225,"Yes, finally a judge with some balls, thank you. ",1157,2024-10-04T01:17:09Z,Ugw7s145tyGixnNoZtN4AaABAg
@Susweca5569,Its about time a judge out there held one of them accountable.,729,2024-10-04T00:59:15Z,Ugy2zrbuoxgLsJU-b7l4AaABAg
@bt.c.1829,"I am so grateful to see this,to hear the judges disdain!! Justice has been served!",341,2024-10-04T00:16:46Z,Ugz14JiFJFQuf1nLnJh4AaABAg
@ericowensnyc,FINALLY A JUDGE that did their job!!! ,4225,2024-10-04T00:01:41Z,UgyZK0Re5mSnC7OvRl54AaABAg
@c.t.murray3632,That was very impressive Judge thank you for standing up for the Constitution and no lies. Thank you thank you thank you,824,2024-10-04T00:01:40Z,Ugy-UMTgVkYB3zoaE8J4AaABAg
@monainsandiego,The Supremely corrupt Court needs to take lessons from this judge.   Mad respect to you sir!,764,2024-10-03T23:51:45Z,Ugzx5w8FvLXqZHBBmPB4AaABAg
@ms_cartographer,This is so awful. Doesnt matter what party she supports. You shouldnt interfere with elections. That county clerk is a disgrace.,747,2024-10-03T23:45:24Z,UgwoNNPUfWNQkIhQ3654AaABAg
@nitajean9885,We want this Judge on our SCOTUS,706,2024-10-03T23:40:00Z,UgytFUjDo9-Rb419dT94AaABAg
@katiz10761,I saw her arrests! She started crying! What a moron! MAGA style! ,203,2024-10-03T23:30:56Z,UgwGBVH9ba4NwJzAUVN4AaABAg
@Lisa-uf7wv,See Trump supporters destroy their lives following that man!,1047,2024-10-03T23:29:07Z,Ugz20djjlvtCif967AJ4AaABAg
@Deeta6983,This what we call the FO stage  I have zero sympathy for these traitors.,475,2024-10-03T23:20:31Z,UgyvHtab0HVpkXlBccd4AaABAg
@leeproulx7412,So eloquently said Judge Barrett! He needs to be on the Supreme Court.,234,2024-10-03T23:18:17Z,UgwQbAEkDVEDIBk25up4AaABAg
@majalkitab,Now that is an honorable judge! The supreme court could learn something from him.  bravo bravo,1745,2024-10-03T23:12:04Z,Ugzy1cHpKD9HYKyKi-l4AaABAg
@recklessstaghomestead,Now for the rest of the maga insurrection morons.,980,2024-10-03T22:54:52Z,UgygUKDLHkwjxSje4A54AaABAg
@pipergilbert6079,The most satisfying case of 2024.,1207,2024-10-03T22:52:33Z,UgwPVTec8VL4xcDi5U54AaABAg
@mattt9187,Thank you! Justice is coming for the rest of them. ,229,2024-10-03T22:50:47Z,Ugw_eA9vV0kPfrbiXvp4AaABAg
@juliadean2473,Heroic civilised admonition ,255,2024-10-03T22:50:04Z,Ugyx9AGYK73-PjV9ER94AaABAg
@tronlegacy2664,He needs to be in Supreme Court,1800,2024-10-03T22:49:54Z,UgyGjdNBxLtzj9Ns5DZ4AaABAg
@EarthChild9000,I would recommend anyone to listen to his full remarks because theyre scathing and he was not playing games with her today in that court room. ,387,2024-10-03T22:44:45Z,UgyKyNbO1pF5iyT7nZp4AaABAg
@raysaunier8071,Forty four people went to prison for Richard Nixon.  Im just wondering how many people will walk off to prison for Donald Trump?,359,2024-10-03T22:40:26Z,UgzF4PvNjQglMC0RtOh4AaABAg
@Highlander7802,This judge is honorable. Thank you sir. Vote blue America  ,716,2024-10-03T22:36:32Z,Ugy4IeX8y2t5G5YUyEN4AaABAg
@Flyingtaco82,This man is my spirit animal.  Protect him at all costs!!!! ,230,2024-10-03T22:34:13Z,Ugyou2dVr_k4rycAoul4AaABAg
@andreataylor7135,The first three quarters of the judges statement just perfectly described the entire GOP.,579,2024-10-03T22:33:07Z,Ugx2zDBeogK9x1ATM3Z4AaABAg
@Pancakes4dindin,He absolutely obliterated her.,378,2024-10-03T22:28:07Z,UgwEqa4-qMlU0ebYp-F4AaABAg
@Dyejob01,He is 100 correct!!! She cant help herself.,796,2024-10-03T22:24:18Z,UgyAtNiexf4DVs63ErB4AaABAg
@kk-yh9gv,Shes 70 and imitating trump. Voting blue all the way ,342,2024-10-03T22:23:00Z,UgwfebwXvWaH3K_kZ314AaABAg
@simonfea2,"Oh, the judge mentioned the constitution. Nice. How refreshing.",523,2024-10-03T22:22:59Z,UgwlEktVbP2S6VKwSqh4AaABAg
@anthonyfitzgerald1768,Now we need trump to be held accountable also.,225,2024-10-03T22:22:55Z,UgyRktFicM0Y88kk3rJ4AaABAg
@kelliquinn1342,"Mad respect for this judge, its time we all stand up for the right thing and stop all this nonsense.",10553,2024-10-03T22:22:53Z,UgxRfDy706BpC5n_6-V4AaABAg
@southsider9638,Hope this judge gets reelected.  Thank you for standing up for democracy.,3320,2024-10-03T22:20:26Z,Ugw99KK75sBXlFj0qmd4AaABAg
@justsomeguy9555,"If lying isnt penalized, humans wont stop.",1328,2024-10-03T22:18:43Z,Ugx2tWYUgRAqhBmtmOF4AaABAg
@lizlegs249,Love this judge for calling out her despicable acts.,3106,2024-10-03T22:15:30Z,Ugy1RQFfh4oXKsnsEZ94AaABAg
@mom.left.me.at.michaels9951,Colorado didnt even want trump on the primary ballot! No more Tea Party lunatics! Bring back Law  Order ,404,2024-10-03T22:15:24Z,UgzIlac1eP5M6eT-clF4AaABAg
@mariejeannie,When I listened to the judges strong language I could close my eyes and think he was talking about our disgraced former president.,1751,2024-10-03T22:14:51Z,Ugy-zuchx8q2bFw6t7B4AaABAg
@nic4666,Nominate him for the supreme court ,3468,2024-10-03T22:13:12Z,UgyML4WwMGg9UQ2x8np4AaABAg
@donstrong6754,9 years...I hope she thinks she was worth it...cuz trump sure wasnt.,858,2024-10-03T22:12:31Z,UgxQ6HdlTuCHzTtKnxp4AaABAg
@otrame,Occasionally justice happens.,921,2024-10-03T22:12:05Z,UgxJUyuR6vtShcVr-mR4AaABAg
@valeriahamilton4031,Kudos to the judge!! He read her up one side and down the other!! This is what justice looks like!!,614,2024-10-03T22:11:02Z,UgxEdwrIwtFFV6biPJF4AaABAg
@Kris_16-13,"This is in my little city of Grand Junction, Colorado. Lock her up! ",252,2024-10-03T22:06:14Z,UgzxRq_GlKUVsF3NRbJ4AaABAg
@YuccaTrash79,Great job judge! These are scary times we are in...,245,2024-10-03T22:06:07Z,UgwNKZiVKrdUF22k4Q54AaABAg
@Helmuesi911,The utmost respect to this judge.. he gave her a well deserved 9 year sentence.,1736,2024-10-03T22:05:43Z,Ugyy4gixuRr0TIKmQqZ4AaABAg
@tetchuma,Now get Beetlejuice Boebert in there for HER part in it!!!,216,2024-10-03T22:04:17Z,Ugw0PtfFDcj8OJBwC254AaABAg
@user-mx9tu9xd1b,Kamala is just painful to listen to.   Even if she didnt laugh for no reason,190,2024-10-24T23:02:57Z,UgwbDAKs6DwimD38wYt4AaABAg
@Unknown-us3ii,The answer is simple democracy is a threat to democracy,162,2024-12-11T22:29:08Z,UgziT-ficIvT2766WD94AaABAg
@stanny50,"As a romanian, i say that this is not the good option. This isnt how democracy is supposed to be. ITS THE POPULAR VOTE YOU CANT JUST CANCEL THE PEOPLE VOTE.",262,2024-12-07T11:39:21Z,UgwkyzZ7YZLqqO3e12N4AaABAg
@AOl-mi1ln,Repeat the election until we get the result we want.,190,2024-12-07T11:22:08Z,UgzFwCKT9TvNDeMq_BV4AaABAg
@oguzcav,You are free to elect whoever i select.,229,2024-12-07T07:49:31Z,UgxAUGGWfzGjlL44E7x4AaABAg
@dreamer5234,Democracy has the right to defend itself from autocracies.,521,2024-12-07T06:11:02Z,UgyFSfk1hDkVq5tqusJ4AaABAg
@chenghonggoh4746,No surprise. Such election engineering is probably much cheaper than any special military operations ,383,2024-12-07T03:12:37Z,Ugw0tcNvLA_3gPoQ5_B4AaABAg
@Oyster.8,No Russian proxy government for Romania ,285,2024-12-07T03:11:30Z,UgxMT5L9IYvx_HFMswJ4AaABAg
@Diamondplayz-ui6mo,That is what a Supreme Court is suppose to do when it is not corrupted like the one in the US.,153,2024-12-07T02:49:22Z,Ugz6U2RggLdY88OJ-9V4AaABAg
@gokhanylmaz8514,democracy on Western terms,314,2024-12-07T02:43:12Z,Ugy8oxTYSE-g2Z-Ym0J4AaABAg
@martineden8389,Thats EU democracies meddling in Romania to teach them how its done,155,2024-12-07T02:25:55Z,UgzA1rQmA5U_WiOTa6Z4AaABAg
